Marque,Modèle,Type de carburant,Puissance fiscale,Nombre de portes,Première main,État,Boîte à vitesses,Origine,Prix,average_km,Âge
Mercedes-Benz,Classe CLS,Diesel,12.0,5,Non,Très bon,Automatique,WW au Maroc,90000,194999.5,19
Volkswagen,Golf 6,Diesel,6.0,5,Oui,Très bon,Manuelle,Dédouanée,135000,224999.5,12
Seat,Ibiza,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,87000,184999.5,12
Dacia,Lodgy,Diesel,6.0,5,Non,Bon,Manuelle,WW au Maroc,112000,374999.5,8
Ford,Focus,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,148000,144999.5,9
Hyundai,ix35,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,162000,27499.5,9
Volkswagen,Polo,Essence,7.0,5,Non,Très bon,Manuelle,WW au Maroc,95000,134999.5,12
BMW,X3,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,310000,224999.5,5
Volkswagen,Tiguan,Diesel,8.0,5,Oui,Excellent,Manuelle,WW au Maroc,225000,144999.5,7
Skoda,Octavia,Diesel,8.0,5,Non,Excellent,Manuelle,WW au Maroc,168000,194999.5,8
Dacia,Logan,Diesel,6.0,5,Oui,Très bon,Manuelle,WW au Maroc,150000,7499.5,3
Peugeot,Partner,Diesel,7.0,5,Non,Bon,Manuelle,WW au Maroc,47000,47499.5,23
Volkswagen,Passat CC,Diesel,8.0,5,Non,Très bon,Manuelle,WW au Maroc,150000,274999.5,13
Skoda,Superb,Diesel,8.0,5,Non,Excellent,Manuelle,WW au Maroc,119000,194999.5,9
Volkswagen,Eos,Diesel,8.0,3,Oui,Excellent,Manuelle,WW au Maroc,190000,92499.5,8
BMW,iX3,Essence,10.0,3,Non,Excellent,Manuelle,WW au Maroc,40000,2499.5,27
Skoda,Karoq,Diesel,8.0,5,Oui,Très bon,Automatique,Dédouanée,340000,2499.5,5
Opel,Corsa,Essence,7.0,5,Non,Excellent,Manuelle,WW au Maroc,90000,114999.5,6
Seat,Leon,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,178000,97499.5,7
Seat,Arona,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,195000,7499.5,3
Citroen,C-Elysée,Diesel,6.0,5,Oui,Bon,Manuelle,WW au Maroc,163000,17499.5,1
Land Rover,Range Rover Evoque,Diesel,8.0,5,Non,Excellent,Automatique,WW au Maroc,229800,144999.5,8
Volkswagen,Tiguan,Diesel,8.0,5,Oui,Très bon,Manuelle,Dédouanée,165000,274999.5,12
Hyundai,Accent,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,173000,47499.5,2
Suzuki,Alto,Essence,5.0,5,Non,Excellent,Manuelle,WW au Maroc,35000,17499.5,24
Peugeot,3008,Diesel,8.0,5,Non,Très bon,Automatique,WW au Maroc,275000,92499.5,4
Audi,Q5,Diesel,8.0,5,Non,Très bon,Automatique,WW au Maroc,205000,144999.5,10
Dacia,Dokker,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,139000,174999.5,6
Volkswagen,Touran,Diesel,6.0,5,Non,Excellent,Manuelle,Dédouanée,185000,174999.5,11
Peugeot,208,Diesel,7.0,5,Oui,Très bon,Manuelle,WW au Maroc,150000,52499.5,4
Citroen,C3,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,148000,42499.5,4
Volkswagen,Tiguan,Diesel,8.0,5,Oui,Neuf,Automatique,WW au Maroc,338000,104999.5,5
Jeep,Grand Cherokee,Diesel,11.0,5,Non,Très bon,Automatique,WW au Maroc,145000,104999.5,8
Renault,Megane,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,160000,124999.5,7
Dacia,Duster,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,158000,104999.5,7
Kia,Rio,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,105000,97499.5,9
Volkswagen,Caddy,Diesel,8.0,5,Oui,Excellent,Manuelle,WW au Maroc,195000,104999.5,3
Peugeot,307,Diesel,8.0,5,Non,Très bon,Manuelle,Dédouanée,57000,17499.5,21
Renault,Zoe,Electrique,8.0,5,Oui,Très bon,Automatique,Pas encore dédouanée,13700,37499.5,4
Mercedes-Benz,Classe E,Diesel,10.0,5,Non,Excellent,Manuelle,Dédouanée,40000,27499.5,30
Hyundai,Santa Fe,Diesel,9.0,5,Non,Excellent,Manuelle,WW au Maroc,93000,2499.5,15
Hyundai,Tucson,Diesel,8.0,5,Oui,Neuf,Automatique,WW au Maroc,268000,134999.5,5
Ford,Kuga,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,185000,174999.5,7
Mercedes-Benz,220,Diesel,8.0,5,Non,Très bon,Manuelle,Dédouanée,110000,224999.5,17
Peugeot,301,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,120000,77499.5,5
BMW,Série 3,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,150000,224999.5,13
Nissan,Qashqai,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,180000,154999.5,8
Alfa Romeo,Mito,Diesel,7.0,5,Non,Excellent,Manuelle,Importée neuve,123000,104999.5,10
Toyota,RAV 4,Diesel,9.0,5,Non,Très bon,Manuelle,WW au Maroc,105000,224999.5,14
Toyota,RAV 4,Diesel,8.0,5,Non,Excellent,Manuelle,Dédouanée,107000,224999.5,19
Dacia,Duster,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,110000,194999.5,13
Fiat,Siena,Diesel,7.0,5,Non,Excellent,Manuelle,WW au Maroc,50000,224999.5,19
Ford,Fiesta,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,57500,274999.5,19
Peugeot,407,Essence,13.0,5,Non,Bon,Automatique,WW au Maroc,37000,164999.5,17
Renault,Megane,Diesel,6.0,5,Oui,Très bon,Manuelle,WW au Maroc,105000,184999.5,15
Dacia,Duster,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,143000,124999.5,6
Ford,Kuga,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,188000,52499.5,5
Renault,Kadjar,Diesel,6.0,5,Non,Excellent,Automatique,WW au Maroc,189000,124999.5,5
Volkswagen,Passat,Diesel,8.0,5,Non,Bon,Manuelle,Dédouanée,59000,42499.5,23
Volkswagen,Polo,Essence,5.0,5,Non,Excellent,Automatique,Importée neuve,280000,57499.5,4
Volkswagen,Golf 5,Diesel,8.0,5,Non,Excellent,Manuelle,Dédouanée,79000,32499.5,20
Volkswagen,Tiguan,Diesel,8.0,5,Non,Excellent,Automatique,WW au Maroc,210000,194999.5,7
Mercedes-Benz,220,Diesel,9.0,5,Non,Bon,Manuelle,Dédouanée,42000,274999.5,29
Audi,A4,Essence,10.0,5,Non,Très bon,Automatique,Importée neuve,98000,224999.5,17
Kia,Picanto,Essence,6.0,5,Oui,Très bon,Manuelle,WW au Maroc,48000,2499.5,18
Kia,Carens,Diesel,8.0,5,Oui,Excellent,Manuelle,WW au Maroc,67000,164999.5,16
Fiat,Doblo,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,100000,184999.5,8
Mercedes-Benz,Classe E,Diesel,12.0,5,Oui,Neuf,Automatique,WW au Maroc,85000,224999.5,17
Skoda,Octavia,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,253000,114999.5,3
Fiat,500,Essence,6.0,3,Non,Très bon,Manuelle,WW au Maroc,80000,124999.5,10
Peugeot,208,Diesel,7.0,5,Non,Excellent,Manuelle,WW au Maroc,105000,154999.5,7
Toyota,Hilux,Diesel,10.0,5,Non,Excellent,Manuelle,WW au Maroc,278000,134999.5,5
Dacia,Duster,Diesel,6.0,5,Oui,Très bon,Manuelle,WW au Maroc,172000,144999.5,4
Suzuki,Celerio,Essence,6.0,5,Non,Excellent,Manuelle,WW au Maroc,68000,114999.5,15
Mercedes-Benz,Classe C,Diesel,9.0,5,Non,Très bon,Automatique,Dédouanée,130000,324999.5,18
Fiat,500,Essence,8.0,3,Non,Excellent,Automatique,WW au Maroc,215000,52499.5,5
Mercedes-Benz,Classe CLA,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,280000,62499.5,9
Dacia,Duster,Diesel,6.0,5,Oui,Neuf,Automatique,WW au Maroc,235000,47499.5,2
Peugeot,206,Diesel,6.0,5,Non,Très bon,Manuelle,Dédouanée,49000,224999.5,22
Chevrolet,Aveo,Essence,6.0,5,Non,Bon,Manuelle,WW au Maroc,40000,22499.5,17
Volkswagen,Golf 6,Diesel,6.0,5,Non,Très bon,Automatique,Dédouanée,135000,22499.5,13
Volkswagen,Polo,Essence,8.0,5,Non,Correct,Manuelle,WW au Maroc,23000,27499.5,28
Hyundai,Accent,Diesel,6.0,5,Non,Bon,Automatique,WW au Maroc,155000,104999.5,6
Mercedes-Benz,Classe E,Diesel,12.0,5,Non,Excellent,Automatique,Importée neuve,130000,184999.5,13
Alfa Romeo,Giulietta,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,148000,114999.5,4
Nissan,Qashqai,Essence,8.0,3,Non,Excellent,Automatique,WW au Maroc,225000,67499.5,3
Jaguar,F-Pace,Diesel,8.0,5,Non,Excellent,Automatique,WW au Maroc,250000,104999.5,8
Fiat,Fiorino,Diesel,6.0,5,Oui,Très bon,Manuelle,WW au Maroc,125000,57499.5,4
Dacia,Sandero,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,133000,67499.5,5
Citroen,Berlingo,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,154998,164999.5,5
BMW,Série 1,Essence,7.0,5,Oui,Neuf,Automatique,Pas encore dédouanée,250000,2499.5,1
Hyundai,ix35,Diesel,8.0,5,Non,Bon,Automatique,WW au Maroc,135000,164999.5,12
Peugeot,306,Essence,8.0,5,Non,Très bon,Manuelle,WW au Maroc,35000,104999.5,27
Volkswagen,Golf 6,Diesel,8.0,5,Non,Très bon,Automatique,Dédouanée,122000,224999.5,16
Renault,Clio,Essence,8.0,5,Oui,Excellent,Manuelle,WW au Maroc,46000,224999.5,19
Volkswagen,Tiguan,Diesel,8.0,5,Non,Très bon,Automatique,WW au Maroc,165000,22499.5,13
Skoda,Superb,Diesel,8.0,5,Oui,Excellent,Automatique,Importée neuve,245000,114999.5,7
Ford,Kuga,Diesel,6.0,3,Oui,Très bon,Automatique,Dédouanée,230000,104999.5,3
Dacia,Duster,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,162000,134999.5,6
Alfa Romeo,Giulietta,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,90000,124999.5,10
Fiat,Fiorino,Diesel,5.0,5,Oui,Excellent,Manuelle,WW au Maroc,145000,17499.5,2
Ford,Ecosport,Diesel,6.0,5,Non,Bon,Manuelle,WW au Maroc,170000,62499.5,7
Ford,C-Max,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,168000,2499.5,6
Citroen,Xsara,Diesel,7.0,5,Non,Bon,Manuelle,WW au Maroc,40000,104999.5,21
Jeep,Renegade,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,190000,82499.5,5
Mercedes-Benz,Classe C,Diesel,8.0,5,Non,Excellent,Automatique,Dédouanée,132000,224999.5,16
Renault,Clio,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,190000,37499.5,2
Hyundai,i10,Essence,6.0,5,Non,Excellent,Manuelle,WW au Maroc,68000,134999.5,13
Peugeot,301,Diesel,6.0,5,Oui,Bon,Manuelle,WW au Maroc,128000,87499.5,2
Ford,Kuga,Diesel,8.0,5,Non,Très bon,Manuelle,WW au Maroc,110000,224999.5,15
Peugeot,208,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,114000,104999.5,6
Renault,19,Diesel,7.0,5,Non,Excellent,Manuelle,Dédouanée,48000,224999.5,17
BMW,Série 1,Diesel,6.0,5,Oui,Bon,Manuelle,WW au Maroc,185000,82499.5,8
Toyota,Corolla,Hybride,10.0,5,Non,Excellent,Automatique,WW au Maroc,178000,124999.5,4
Fiat,Siena,Essence,7.0,5,Non,Excellent,Manuelle,WW au Maroc,37000,274999.5,25
Mercedes-Benz,Classe ML,Diesel,9.0,5,Oui,Excellent,Automatique,WW au Maroc,220000,124999.5,11
Jeep,Renegade,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,230000,87499.5,3
Mercedes-Benz,Classe E,Diesel,8.0,5,Non,Très bon,Automatique,WW au Maroc,129000,274999.5,13
Mercedes-Benz,Classe C,Diesel,9.0,5,Non,Excellent,Manuelle,WW au Maroc,114000,224999.5,17
Mercedes-Benz,220,Diesel,9.0,5,Non,Très bon,Manuelle,Dédouanée,60000,324999.5,29
Kia,Picanto,Essence,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,118000,92499.5,4
Hyundai,Accent,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,145000,97499.5,4
Suzuki,Swift,Essence,7.0,5,Non,Très bon,Manuelle,WW au Maroc,54000,114999.5,18
Dacia,Duster,Diesel,6.0,5,Non,Excellent,Automatique,WW au Maroc,100000,72499.5,4
Peugeot,3008,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,273000,52499.5,6
Audi,A3,Diesel,6.0,5,Non,Très bon,Automatique,WW au Maroc,178000,224999.5,11
Volkswagen,Touareg,Diesel,12.0,5,Non,Très bon,Automatique,WW au Maroc,138000,224999.5,10
Jaguar,E-Pace,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,290000,42499.5,7
Jaguar,XE,Diesel,8.0,5,Oui,Correct,Automatique,WW au Maroc,215000,134999.5,8
Mitsubishi,Pajero Sport,Diesel,10.0,5,Oui,Excellent,Manuelle,WW au Maroc,120000,17499.5,16
DS,DS5,Diesel,8.0,5,Oui,Très bon,Automatique,WW au Maroc,165000,144999.5,8
Dacia,Duster,Diesel,7.0,5,Non,Excellent,Automatique,WW au Maroc,165000,144999.5,7
Opel,Insignia,Diesel,8.0,5,Non,Très bon,Manuelle,WW au Maroc,73000,114999.5,15
Renault,Kadjar,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,175000,144999.5,8
Hyundai,i10,Essence,4.0,5,Non,Très bon,Automatique,WW au Maroc,102000,67499.5,5
Dacia,Sandero,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,160000,52499.5,2
Volkswagen,Touareg,Diesel,12.0,5,Non,Bon,Automatique,WW au Maroc,328000,144999.5,5
Skoda,Karoq,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,285000,77499.5,3
Mercedes-Benz,Classe C,Diesel,6.0,5,Non,Excellent,Automatique,WW au Maroc,245000,144999.5,7
Hyundai,Santa Fe,Diesel,9.0,5,Non,Bon,Automatique,WW au Maroc,69000,32499.5,18
Renault,Clio,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,98000,124999.5,7
BMW,Série 3,Diesel,9.0,5,Non,Excellent,Manuelle,WW au Maroc,163000,184999.5,12
Opel,Crossland,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,183000,57499.5,3
Renault,Captur,Diesel,5.0,5,Oui,Excellent,Manuelle,WW au Maroc,220000,17499.5,4
Peugeot,301,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,95000,134999.5,9
Opel,Astra,Diesel,6.0,5,Oui,Bon,Automatique,WW au Maroc,279000,97499.5,3
Dacia,Duster,Diesel,6.0,5,Non,Bon,Automatique,WW au Maroc,152000,77499.5,7
Ford,Kuga,Diesel,8.0,5,Oui,Excellent,Manuelle,WW au Maroc,135000,224999.5,10
Chevrolet,Captiva,Diesel,8.0,5,Non,Excellent,Automatique,WW au Maroc,79000,194999.5,17
Suzuki,Maruti,Essence,5.0,5,Non,Excellent,Manuelle,WW au Maroc,25000,52499.5,17
Fiat,Siena,Diesel,7.0,5,Non,Excellent,Manuelle,WW au Maroc,35000,184999.5,24
MG,MG3,Hybride,9.0,5,Non,Neuf,Automatique,WW au Maroc,189000,2499.5,0
Peugeot,3008,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,256000,67499.5,5
Opel,Corsa,Essence,4.0,5,Oui,Très bon,Manuelle,WW au Maroc,92000,77499.5,6
Toyota,Corolla,Diesel,8.0,5,Non,Bon,Manuelle,WW au Maroc,47000,324999.5,20
Citroen,C3,Diesel,6.0,5,Oui,Très bon,Manuelle,Dédouanée,135000,104999.5,4
Volkswagen,Caddy,Diesel,6.0,5,Non,Très bon,Automatique,WW au Maroc,178000,194999.5,8
Fiat,Grande Punto,Diesel,5.0,5,Non,Très bon,Manuelle,Importée neuve,85000,17499.5,12
Volkswagen,Golf 7,Diesel,8.0,5,Non,Très bon,Automatique,WW au Maroc,158000,224999.5,9
Renault,Kangoo,Diesel,8.0,5,Oui,Très bon,Manuelle,WW au Maroc,160000,184999.5,4
Peugeot,206,Diesel,6.0,5,Non,Correct,Manuelle,WW au Maroc,69000,224999.5,15
BMW,Série 4,Diesel,8.0,5,Non,Excellent,Automatique,WW au Maroc,205000,164999.5,10
Volkswagen,Tiguan,Diesel,8.0,5,Non,Très bon,Manuelle,Dédouanée,170000,274999.5,14
Mercedes-Benz,Classe C,Diesel,9.0,5,Oui,Excellent,Manuelle,WW au Maroc,275000,97499.5,10
Volkswagen,Golf 8,Hybride,8.0,5,Non,Excellent,Automatique,Pas encore dédouanée,230000,82499.5,4
Dacia,Logan,Diesel,6.0,5,Non,Bon,Manuelle,WW au Maroc,62000,12499.5,19
Dacia,Duster,Diesel,6.0,5,Non,Excellent,Automatique,WW au Maroc,208000,97499.5,4
Mercedes-Benz,Classe E,Diesel,9.0,5,Non,Excellent,Automatique,WW au Maroc,215000,224999.5,10
Fiat,Grande Punto,Diesel,5.0,5,Oui,Excellent,Manuelle,Importée neuve,67000,274999.5,18
Fiat,Albea,Diesel,5.0,5,Non,Très bon,Manuelle,WW au Maroc,51000,37499.5,16
Dacia,Dokker,Diesel,6.0,5,Non,Bon,Manuelle,WW au Maroc,100000,104999.5,10
Volkswagen,Golf 7,Diesel,8.0,5,Non,Très bon,Automatique,Dédouanée,215000,27499.5,11
Peugeot,308,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,90000,184999.5,16
Ford,Focus,Diesel,7.0,5,Non,Excellent,Automatique,WW au Maroc,77000,32499.5,18
Volkswagen,Touareg,Diesel,11.0,5,Non,Bon,Automatique,WW au Maroc,138000,194999.5,14
Dacia,Sandero,Diesel,6.0,5,Oui,Neuf,Manuelle,WW au Maroc,129000,57499.5,7
Volkswagen,Passat,Diesel,8.0,5,Non,Très bon,Manuelle,WW au Maroc,78000,374999.5,18
Volkswagen,Tiguan,Diesel,8.0,5,Oui,Neuf,Automatique,WW au Maroc,230000,82499.5,7
Renault,Megane,Diesel,6.0,5,Non,Excellent,Automatique,WW au Maroc,235000,57499.5,3
Renault,Kadjar,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,135000,104999.5,5
Suzuki,Grand Vitara,Diesel,7.0,5,Non,Très bon,Manuelle,WW au Maroc,85000,224999.5,15
Volkswagen,Tiguan,Diesel,8.0,5,Non,Excellent,Automatique,WW au Maroc,254000,67499.5,7
Nissan,Juke,Essence,6.0,5,Oui,Neuf,Automatique,WW au Maroc,205000,2499.5,1
Hyundai,Creta,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,229999,97499.5,3
Seat,Leon,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,133000,194999.5,9
Fiat,500,Essence,7.0,3,Non,Excellent,Automatique,WW au Maroc,118000,104999.5,7
Volkswagen,Touran,Diesel,8.0,5,Non,Excellent,Automatique,Dédouanée,300000,174999.5,4
Renault,Clio,Diesel,6.0,5,Non,Très bon,Automatique,WW au Maroc,145000,104999.5,3
Renault,Clio,Essence,7.0,5,Non,Très bon,Manuelle,WW au Maroc,95000,42499.5,12
Peugeot,208,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,166000,22499.5,4
Renault,Kangoo,Diesel,6.0,5,Oui,Neuf,Manuelle,Importée neuve,147000,134999.5,7
Dacia,Logan,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,125000,134999.5,3
Peugeot,Tepee,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,157000,184999.5,6
Ford,Kuga,Diesel,8.0,5,Non,Excellent,Manuelle,WW au Maroc,118000,274999.5,12
Peugeot,3008,Diesel,6.0,5,Oui,Neuf,Manuelle,WW au Maroc,205000,134999.5,4
Toyota,Corolla,Essence,8.0,5,Non,Excellent,Manuelle,WW au Maroc,61000,2499.5,19
Renault,Megane,Diesel,6.0,5,Non,Très bon,Automatique,WW au Maroc,182000,104999.5,5
Dacia,Logan,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,92000,194999.5,11
Suzuki,Grand Vitara,Essence,10.0,3,Non,Bon,Manuelle,Dédouanée,50000,224999.5,13
Opel,Campo,Electrique,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,165000,92499.5,6
Dacia,Logan,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,79000,154999.5,12
Land Rover,Range Rover Sport,Diesel,11.0,5,Non,Bon,Automatique,Importée neuve,75000,174999.5,19
Peugeot,2008,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,255000,62499.5,3
Renault,Megane,Diesel,7.0,5,Non,Bon,Manuelle,Dédouanée,40000,374999.5,29
Ford,Kuga,Diesel,8.0,5,Non,Excellent,Manuelle,WW au Maroc,145000,224999.5,11
Renault,Kangoo,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,122000,154999.5,9
Dacia,Duster,Diesel,6.0,5,Oui,Très bon,Automatique,WW au Maroc,168000,104999.5,6
Ford,Fiesta,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,114000,124999.5,8
Peugeot,3008,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,250000,92499.5,5
Peugeot,Partner,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,69000,224999.5,15
Citroen,C3,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,120000,144999.5,6
Peugeot,208,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,170000,62499.5,2
Alfa Romeo,Stelvio,Diesel,9.0,5,Non,Excellent,Automatique,WW au Maroc,330000,82499.5,5
Renault,Kangoo,Diesel,6.0,5,Non,Bon,Manuelle,WW au Maroc,80000,97499.5,14
Audi,A3,Diesel,8.0,5,Non,Bon,Manuelle,WW au Maroc,245998,124999.5,6
Peugeot,207,Essence,8.0,5,Non,Neuf,Manuelle,WW au Maroc,59000,274999.5,17
Mercedes-Benz,Classe C,Diesel,9.0,5,Non,Excellent,Automatique,Dédouanée,268000,144999.5,10
Peugeot,3008,Diesel,8.0,5,Non,Neuf,Automatique,WW au Maroc,280000,22499.5,3
Citroen,C4,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,140000,104999.5,8
Volkswagen,Gol,Essence,6.0,5,Non,Très bon,Manuelle,WW au Maroc,44000,194999.5,16
Audi,A4,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,37000,82499.5,2
Audi,Q2,Diesel,8.0,5,Non,Très bon,Automatique,WW au Maroc,230000,154999.5,7
Volkswagen,Golf 5,Diesel,8.0,5,Oui,Excellent,Manuelle,Dédouanée,77000,224999.5,21
Peugeot,208,Essence,7.0,5,Oui,Très bon,Manuelle,WW au Maroc,93000,104999.5,9
BMW,Série 5,Diesel,10.0,5,Non,Bon,Automatique,WW au Maroc,80000,184999.5,19
Hyundai,Tucson,Diesel,6.0,5,Oui,Bon,Automatique,WW au Maroc,290000,97499.5,3
Mini,One,Essence,7.0,5,Oui,Excellent,Automatique,WW au Maroc,178000,97499.5,8
Honda,CR-V,Essence,11.0,5,Non,Très bon,Automatique,WW au Maroc,72000,32499.5,16
Volkswagen,Golf 4,Diesel,8.0,5,Non,Bon,Manuelle,Importée neuve,55000,324999.5,25
Renault,Clio,Diesel,6.0,5,Non,Neuf,Automatique,WW au Maroc,134000,134999.5,8
Jeep,Cherokee,Diesel,9.0,5,Oui,Très bon,Automatique,WW au Maroc,232000,77499.5,4
Renault,Captur,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,126000,134999.5,10
Fiat,Fiorino,Diesel,5.0,5,Non,Très bon,Manuelle,WW au Maroc,115000,124999.5,5
Opel,Mokka,Essence,7.0,5,Oui,Neuf,Automatique,WW au Maroc,255000,7499.5,2
Jeep,Wrangler,Diesel,11.0,5,Oui,Excellent,Automatique,WW au Maroc,250000,224999.5,9
BMW,Série 5,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,250000,134999.5,8
BMW,X5,Diesel,9.0,5,Oui,Très bon,Automatique,WW au Maroc,255000,184999.5,9
Renault,Megane,Diesel,6.0,5,Oui,Excellent,Automatique,WW au Maroc,265000,32499.5,3
Ford,Focus,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,215000,87499.5,4
Chery,QQ,Essence,6.0,5,Non,Très bon,Manuelle,WW au Maroc,35000,134999.5,18
Hyundai,Veracruz,Diesel,11.0,5,Oui,Excellent,Automatique,WW au Maroc,85000,194999.5,17
Ford,Focus,Diesel,7.0,5,Non,Excellent,Manuelle,WW au Maroc,75000,164999.5,18
Renault,Espace,Diesel,9.0,5,Non,Correct,Manuelle,Dédouanée,50000,374999.5,26
Hyundai,i30,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,182000,134999.5,5
Renault,Megane,Diesel,6.0,5,Non,Très bon,Manuelle,Pas encore dédouanée,67000,374999.5,20
Kia,Picanto,Essence,6.0,5,Oui,Très bon,Manuelle,WW au Maroc,98000,104999.5,4
Suzuki,Grand Vitara,Diesel,7.0,5,Non,Bon,Manuelle,Dédouanée,60000,274999.5,15
Mercedes-Benz,Classe A,Diesel,6.0,5,Non,Excellent,Automatique,WW au Maroc,175000,104999.5,4
Citroen,C5,Diesel,8.0,5,Oui,Excellent,Automatique,WW au Maroc,220000,92499.5,6
Ford,Fiesta,Essence,7.0,3,Non,Très bon,Manuelle,WW au Maroc,77000,2499.5,13
Hyundai,Accent,Diesel,6.0,5,Non,Très bon,Manuelle,WW au Maroc,100000,144999.5,10
Land Rover,Range Rover Sport,Diesel,12.0,5,Oui,Très bon,Automatique,WW au Maroc,280000,174999.5,11
Opel,Mokka,Essence,8.0,5,Oui,Bon,Automatique,WW au Maroc,218000,124999.5,1
Ford,Kuga,Diesel,8.0,5,Oui,Excellent,Manuelle,WW au Maroc,158000,154999.5,10
Porsche,Cayenne,Diesel,12.0,5,Non,Neuf,Automatique,Importée neuve,195000,224999.5,13
Hyundai,Creta,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,185000,114999.5,6
Fiat,500C,Essence,5.0,5,Oui,Excellent,Automatique,Importée neuve,108000,2499.5,7
Honda,Legend,Essence,20.0,5,Non,Très bon,Automatique,WW au Maroc,57000,194999.5,17
Renault,Fluence,Diesel,6.0,5,Non,Très bon,Automatique,WW au Maroc,108000,224999.5,9
Alfa Romeo,Mito,Diesel,6.0,3,Non,Très bon,Manuelle,WW au Maroc,69000,164999.5,15
Peugeot,Rifter,Diesel,6.0,5,Non,Excellent,Manuelle,WW au Maroc,195000,124999.5,4
Mercedes-Benz,Classe S,Diesel,11.0,5,Non,Excellent,Automatique,WW au Maroc,149000,224999.5,18
Peugeot,Rifter,Diesel,6.0,5,Oui,Excellent,Manuelle,WW au Maroc,220000,72499.5,1
Hyundai,Tucson,Diesel,6.0,5,Non,Neuf,Automatique,WW au Maroc,264000,92499.5,6
